📺央视频道,#genre#
赛事咪咕34,http://dsm.jianghw.cn:35455/itv/3000000010000012558.m3u8
赛事咪咕34,http://61.160.112.102:35455/itv/3000000010000012558.m3u8?cdn=FifastbLive
赛事咪咕34,http://jilin-02.tosunsoft.com:35455/itv/3000000010000012558.m3u8
赛事咪咕34,http://cc.95279527.space:35455/itv/3000000010000012558.m3u8
赛事咪咕34,http://atcq62.3950.cn:35455/itv/3000000010000012558.m3u8
赛事咪咕34,http://clawyear.mind-care.top:35455/itv/3000000010000012558.m3u8
赛事咪咕34,http://47.122.5.162:35455/itv/3000000010000012558.m3u8
赛事咪咕35,http://xmiin.com:35455/itv/3000000010000012616.m3u8
赛事咪咕35,http://47.122.5.162:35455/itv/3000000010000012616.m3u8
赛事咪咕36,http://hknew.1205123.xyz:35455/itv/3000000010000015470.m3u8
赛事咪咕36,http://61.160.112.102:35455/itv/3000000010000015470.m3u8?cdn=FifastbLive
赛事咪咕36,http://dsm.jianghw.cn:35455/itv/3000000010000015470.m3u8
赛事咪咕36,http://nhljz.net:35455/itv/3000000010000015470.m3u8
赛事咪咕36,http://xmiin.com:35455/itv/3000000010000015470.m3u8
赛事咪咕36,http://jilin-02.tosunsoft.com:35455/itv/3000000010000015470.m3u8
赛事咪咕36,http://47.122.5.162:35455/itv/3000000010000015470.m3u8
赛事咪咕36,http://atcq62.3950.cn:35455/itv/3000000010000015470.m3u8
赛事咪咕36,http://cc.95279527.space:35455/itv/3000000010000015470.m3u8
赛事咪咕36,http://clawyear.mind-care.top:35455/itv/3000000010000015470.m3u8
赛事咪咕37,http://xmiin.com:35455/itv/3000000010000015560.m3u8
赛事咪咕37,http://47.122.5.162:35455/itv/3000000010000015560.m3u8
赛事咪咕38,http://nhljz.net:35455/itv/3000000010000015686.m3u8
赛事咪咕40,http://hknew.1205123.xyz:35455/itv/3000000010000017678.m3u8
赛事咪咕40,http://xmiin.com:35455/itv/3000000010000017678.m3u8
赛事咪咕40,http://47.122.5.162:35455/itv/3000000010000017678.m3u8
赛事咪咕43,http://hknew.1205123.xyz:35455/itv/3000000010000019839.m3u8
赛事咪咕43,http://dsm.jianghw.cn:35455/itv/3000000010000019839.m3u8
赛事咪咕43,http://nhljz.net:35455/itv/3000000010000019839.m3u8
赛事咪咕43,http://61.160.112.102:35455/itv/3000000010000019839.m3u8?cdn=FifastbLive
赛事咪咕43,http://xmiin.com:35455/itv/3000000010000019839.m3u8
赛事咪咕43,http://jilin-02.tosunsoft.com:35455/itv/3000000010000019839.m3u8
赛事咪咕43,http://47.122.5.162:35455/itv/3000000010000019839.m3u8
赛事咪咕43,http://atcq62.3950.cn:35455/itv/3000000010000019839.m3u8
赛事咪咕43,http://cc.95279527.space:35455/itv/3000000010000019839.m3u8
赛事咪咕43,http://clawyear.mind-care.top:35455/itv/3000000010000019839.m3u8
赛事咪咕45,http://hknew.1205123.xyz:35455/itv/3000000010000021904.m3u8
赛事咪咕45,http://61.160.112.102:35455/itv/3000000010000021904.m3u8?cdn=FifastbLive
赛事咪咕45,http://dsm.jianghw.cn:35455/itv/3000000010000021904.m3u8
赛事咪咕45,http://nhljz.net:35455/itv/3000000010000021904.m3u8
赛事咪咕45,http://xmiin.com:35455/itv/3000000010000021904.m3u8
赛事咪咕45,http://jilin-02.tosunsoft.com:35455/itv/3000000010000021904.m3u8
赛事咪咕45,http://47.122.5.162:35455/itv/3000000010000021904.m3u8
赛事咪咕45,http://clawyear.mind-care.top:35455/itv/3000000010000021904.m3u8
赛事咪咕45,http://cc.95279527.space:35455/itv/3000000010000021904.m3u8
赛事咪咕45,http://atcq62.3950.cn:35455/itv/3000000010000021904.m3u8
赛事咪咕46,http://xmiin.com:35455/itv/3000000010000023434.m3u8
赛事咪咕46,http://47.122.5.162:35455/itv/3000000010000023434.m3u8
赛事咪咕49,http://xmiin.com:35455/itv/3000000010000025380.m3u8
赛事咪咕49,http://47.122.5.162:35455/itv/3000000010000025380.m3u8
赛事咪咕53,http://xmiin.com:35455/itv/3000000010000027691.m3u8
赛事咪咕53,http://47.122.5.162:35455/itv/3000000010000027691.m3u8
赛事咪咕54,http://xmiin.com:35455/itv/3000000010000031669.m3u8
赛事咪咕54,http://47.122.5.162:35455/itv/3000000010000031669.m3u8
赛事咪咕66,http://xmiin.com:35455/itv/3000000020000011528.m3u8
赛事咪咕66,http://47.122.5.162:35455/itv/3000000020000011528.m3u8
赛事咪咕67,http://xmiin.com:35455/itv/3000000020000011529.m3u8
赛事咪咕67,http://cc.95279527.space:35455/itv/3000000020000011529.m3u8
赛事咪咕67,http://47.122.5.162:35455/itv/3000000020000011529.m3u8

🤾🏻体育频道,#genre#
广东体育,http://119.32.12.17:2901/udp/224.1.100.34:11111
广东体育,http://218.15.214.115:10000/udp/239.77.0.112:5146
劲爆体育,https://wyzy.online:55734/allinone/migu/796071336.m3u8
劲爆体育,http://qjrhc.jydjd.top:2911/udp/224.1.100.129:11111
劲爆体育,http://119.32.12.17:2901/udp/224.1.100.129:11111
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=292&time=20240926215313&ip=111.229.253.40
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=292&amp;amp;amp;time=20240926215313&amp;amp;amp;ip=111.229.253.40
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=291&time=20240926215313&ip=111.229.253.40
超级体育,http://111.22.153.159:35455/itv/1000000001000009601.m3u8?cdn=ystenlive
睛彩竞技,http://123.113.15.147:4022/udp/239.3.1.125:8001
魅力足球,https://wyzy.online:55734/allinone/migu/796070308.m3u8
魅力足球,http://125.37.163.9:4022/udp/225.1.1.137:5002
魅力足球,http://123.113.15.147:4022/udp/239.3.1.201:8001
四海钓鱼,https://wyzy.online:55734/allinone/migu/895358641.m3u8
体育赛事,http://139.129.231.228:50060/rtp/239.21.2.44:5002
天元围棋,http://171.213.132.103:8188/udp/239.93.42.55:5140
睛彩青少,http://123.113.15.147:4022/udp/239.3.1.127:8001
睛彩广场舞,http://www.jeremyoto.com:82/udp/233.50.202.29:5140

📺影视频道,#genre#
CHC动作电影,https://gdcucc.v1.mk/gdcucc/chcdzdy.m3u8
CHC动作电影,https://wyzy.online:55734/allinone/migu/644368714.m3u8
CHC动作电影,http://111.72.202.55:7088/udp/239.252.219.85:5140
CHC动作电影,http://ik6.iptv8.net:8888/udp/225.1.4.208:1261
CHC动作电影,http://125.37.163.9:4022/udp/225.1.1.215:5002
CHC动作电影,http://119.32.12.17:2901/udp/224.1.100.131:11111
CHC动作电影,http://171.213.132.103:8188/udp/239.93.42.7:5140
CHC家庭影院,https://wyzy.online:55734/allinone/migu/644368373.m3u8
CHC家庭影院,https://gdcucc.v1.mk/gdcucc/chcjtyy.m3u8
CHC家庭影院,http://111.72.202.55:7088/udp/239.252.219.84:5140
CHC家庭影院,http://ik6.iptv8.net:8888/udp/225.1.4.209:1262
CHC家庭影院,http://171.213.132.103:8188/udp/239.93.42.6:5140
CHC影迷电影,http://111.72.202.55:7088/udp/239.252.219.83:5140
CHC影迷电影,http://171.213.132.103:8188/udp/239.93.42.5:5140
IPTV经典电影,http://43.138.0.72:35455/yy/1382754187
邵氏影院,http://www.douzhicloud.site:35455/douyu/4246519
邵氏影院,http://3501776.xyz:35455/douyu/4246519
都市剧场,http://nxlj.cn:1688/udp/239.45.3.136:5140
都市剧场,http://171.213.132.103:8188/udp/239.93.42.30:5140
都市剧场,http://www.jeremyoto.com:82/udp/233.50.200.11:5140
都市剧场,http://www.jeremyoto.com:82/udp/233.50.201.190:5140
淘剧场,http://123.113.15.147:4022/udp/239.3.1.95:8001
淘娱乐,http://123.113.15.147:4022/udp/239.3.1.100:8001
淘电影,http://123.113.15.147:4022/udp/239.3.1.250:8001
靖天戏剧,https://cdn.iptv8k.top/dl/jrys.php?id=318&time=20240926215313&ip=111.229.253.40
靖天映画,https://cdn.iptv8k.top/dl/jrys.php?id=320&time=20240926215313&ip=111.229.253.40
东森洋片,https://cdn.iptv8k.top/dl/jrys.php?id=232&time=20240926215313&ip=111.229.253.40
东森电影,https://cdn.iptv8k.top/dl/jrys.php?id=231&time=20240926215313&ip=111.229.253.40
东森电影,https://ali.hlspull.yximgs.com/live/11q2w3e4r5t6y7u8ik9ol0p1qaz2wsx3edc4rfv5tgb6yhn7ujm8ik9ol0p1qaz2wsx3ed.flv
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
光影,http://111.72.202.55:7088/udp/239.252.220.200:5140
军旅剧场,http://111.72.202.55:7088/udp/239.252.220.76:5140
军旅剧场,http://123.113.15.147:4022/udp/239.3.1.68:4120
天映经典,https://cdn.iptv8k.top/dl/jrys.php?id=71&time=20240926215313&ip=111.229.253.40
星影,http://123.113.15.147:4022/udp/239.3.1.94:4120
星空卫视,https://cdn.iptv8k.top/dl/jrys.php?id=21&time=20240926215313&ip=111.229.253.40
星空卫视,http://171.213.132.103:8188/udp/239.93.1.10:2193
武侠剧场,http://111.72.202.55:7088/udp/239.252.220.88:5140
武侠剧场,http://123.113.15.147:4022/udp/239.3.1.90:4120
纬来电影,http://ali.hlspull.yximgs.com/live/54c2f8dc6b050a37fd088528fe4d7e01.flv
经典电影,https://cdn.iptv8k.top/dl/jrys.php?id=396&time=20240926215313&ip=111.229.253.40
经典电影,http://171.213.132.103:8188/udp/239.93.0.57:9024
经典电影,http://123.113.15.147:4022/udp/239.3.1.195:9024
AMC电影,http://61.221.215.25:8800/hls/43/index.m3u8
超级电影,http://111.43.126.240:9003/hls/85/index.m3u8
超级电影,http://111.22.153.159:35455/itv/1000000003000012426.m3u8?cdn=ystenlive

📺求索频道,#genre#

📺SiTV频道,#genre#
乐游,http://125.37.163.9:4022/udp/225.1.1.145:5002
乐游,http://nxlj.cn:1688/udp/239.45.3.135:5140
乐游,http://123.113.15.147:4022/udp/239.3.1.207:8001
动漫秀场,http://125.37.163.9:4022/udp/225.1.1.134:5002
动漫秀场,http://www.jeremyoto.com:82/udp/233.50.200.12:5140
欢笑剧场,https://wyzy.online:55734/allinone/migu/790187880.m3u8
欢笑剧场,http://nxlj.cn:1688/udp/239.45.1.4:5140
法治天地,http://123.113.15.147:4022/udp/239.3.1.204:8001
法治天地,http://nxlj.cn:1688/udp/239.45.1.46:5140
游戏风云,http://nxlj.cn:1688/udp/239.45.3.131:5140
游戏风云,http://123.113.15.147:4022/udp/239.3.1.205:8001
生活时尚,http://nxlj.cn:1688/udp/239.45.3.132:5140
生活时尚,http://123.113.15.147:4022/udp/239.3.1.206:8001
生活时尚,http://www.jeremyoto.com:82/udp/233.50.201.187:5140
生活时尚,http://171.213.132.103:8188/udp/239.93.42.29:5140
金色学堂,http://www.jeremyoto.com:82/udp/233.50.200.122:5140
金色学堂,http://www.jeremyoto.com:82/udp/233.50.201.186:5140

🎮游戏频道,#genre#
游戏竞技,http://125.90.228.41:12306/udp/239.77.0.211:5146
海看电竞,http://139.129.231.228:50060/rtp/239.21.1.135:5002
电竞天堂,http://171.213.132.103:8188/udp/239.93.1.135:5140

🎵音乐频道,#genre#
音乐现场,https://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8
音乐现场,http://111.72.202.55:7088/udp/239.252.220.87:5140
音乐现场,http://123.113.15.147:4022/udp/239.3.1.70:4120
音乐之声,http://a.live.hnradio.com/yypd/radio120k_yypd.m3u8?auth_key=1588751172-0-0-d97b858279c1c86650172b9913ea4af2
潮流音乐,http://play-radio-stream3.hndt.com/now/Or5au0KN/playlist.m3u8
天津音乐,http://125.37.163.9:4022/udp/225.1.1.179:5002

📺怀旧热播剧场,#genre#
笑傲江湖,http://61.133.118.228:5001/yy/1355067965
天龙八部,http://61.133.118.228:5001/yy/1351814644

📺测试频道,#genre#
IPTV谍战剧场,http://vapi.91kds.cc/live1/jdtv2.m3u8?id=iptvdzjc&apiKey=73c963d13814ce7d0e4743c5e7d033cc
IPTV相声小品,http://vapi.91kds.cc/live1/jdtv2.m3u8?id=iptvxsxp&apiKey=73c963d13814ce7d0e4743c5e7d033cc

💎超速A🔞_998,#genre#
激情9频道,https://5f22d76e220e1.streamlock.net/canale9/canale9/playlist.m3u8
亚洲,http://live.redtraffic.xyz/asian.m3u8
亚洲,http://cdn.adultiptv.net/asian.m3u8
亚洲,http://live.redtraffic.xyz:80/asian.m3u8
亚洲,http://live.adultiptv.net/asian.m3u8
亚洲,http://cdn.redtraffic.net/asian.m3u8
一本道100,https://vip4.ddyunbo.com/20191102/E6lR5iaR/index.m3u8
一本道101,https://vip4.ddyunbo.com/20190729/aN7GcbnY/index.m3u8
一本道102,https://vip4.ddyunbo.com/20191201/YEg5oWil/index.m3u8
一本道103,https://vip4.ddyunbo.com/20191208/BS0JwI5Z/index.m3u8
一本道104,https://vip4.ddyunbo.com/20191102/thRqkr3J/index.m3u8
一本道105,https://vip4.ddyunbo.com/20191008/ONnuL7h3/index.m3u8
一本道106,https://vip4.ddyunbo.com/20190904/f9ADZ1CY/index.m3u8
水鸟文乃,https://fc.maa1804.com/g/vbdcerdriu/vbdcerdriu.m3u8
东京热白石,https://fc.maa1804.com/n/qdbhccbuda/qdbhccbuda.m3u8
东京热今村,https://fc.maa1804.com/e/uialbboadb/uialbboadb.m3u8
东京热井上遥香1,https://fc.maa1804.com/g/bogkqnaahi/bogkqnaahi.m3u8
东京热井上遥香2,https://fc.maa1804.com/f/nekrtcpvem/nekrtcpvem.m3u8
东京热酒井,https://fc.maa1804.com/d/pilicllabs/pilicllabs.m3u8
东京热橘凉香,https://fc.maa1804.com/n/htjdsbdkcy/htjdsbdkcy.m3u8
东京热裡菜,https://fc.maa1804.com/g/nrvwhrshlo/nrvwhrshlo.m3u8
东京热裡见,https://fc.maa1804.com/m/ztfuovxbul/ztfuovxbul.m3u8
东京热美星,https://fc.maa1804.com/d/hdvkgfslpp/hdvkgfslpp.m3u8
东京热巖崎,https://fc.maa1804.com/g/jobtusdlca/jobtusdlca.m3u8

🕘️更新时间,#genre#
2025-05-22 06:25:03,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream05/streamPlaylist.m3u8
